ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
15876;Female;;WI;35;510 240 37 82;Voice mail;27;241.7;87.0;41.09;142.0;101.0;12.07;288.9;68.0;13.0;9.4;4.0;2.54;68.7;1;0
15883;Female;27.0;AK;177;415 708 15 48;International;0;248.7;118.0;42.28;172.3;73.0;14.65;191.9;87.0;8.64;11.3;2.0;3.05;68.62;1;1
15922;Female;;GA;74;510 268 95 55;Voice mail;31;249.4;70.0;42.4;209.5;59.0;17.81;180.6;75.0;8.13;9.9;2.0;2.67;71.01;4;0
16024;Male;;GA;57;408 858 32 73;International, Voice mail;30;234.5;130.0;39.87;195.2;116.0;16.59;268.8;94.0;12.1;11.4;4.0;3.08;71.64;2;0
16054;Male;30.0;KY;72;415 861 52 74;None;0;198.4;147.0;33.73;216.9;121.0;18.44;112.8;125.0;5.08;13.1;4.0;3.54;60.79;0;0
16056;Male;40.0;WY;127;510 656 57 28;International;0;247.5;99.0;42.08;108.5;118.0;9.22;232.0;72.0;10.44;10.6;3.0;2.86;64.6;2;0
16058;Male;;NE;70;415 703 38 62;None;0;213.4;86.0;36.28;204.7;77.0;17.4;256.6;101.0;11.55;5.7;4.0;1.54;66.77;1;0
16082;Female;29.0;NH;67;415 391 41 13;Voice mail;40;104.9;65.0;17.83;216.3;93.0;18.39;217.4;128.0;9.78;9.6;9.0;2.59;48.59;1;0
16102;Female;;IN;115;415 188 95 22;None;0;226.4;101.0;38.49;276.8;60.0;23.53;213.4;82.0;9.6;12.3;4.0;3.32;74.94;3;1
16202;Female;29.0;TX;82;415 368 38 47;None;0;189.2;81.0;32.16;184.4;117.0;15.67;255.8;83.0;11.51;10.6;5.0;2.86;62.2;3;1
16213;Male;;HI;134;415 708 22 93;Voice mail;38;214.4;93.0;36.45;211.7;57.0;17.99;165.0;79.0;7.43;10.0;8.0;2.7;64.57;1;0
16295;Male;37.0;WY;104;415 619 77 13;None;0;138.7;100.0;23.58;215.4;58.0;18.31;164.3;98.0;7.39;4.9;4.0;1.32;50.6;2;0
16354;Female;37.0;TN;37;415 561 74 74;None;0;221.0;126.0;37.57;204.5;110.0;17.38;118.0;98.0;5.31;6.8;3.0;1.84;62.1;4;0
16482;Female;32.0;NY;9;415 225 23 40;Voice mail;16;88.5;87.0;15.05;178.8;108.0;15.2;228.7;96.0;10.29;11.5;3.0;3.11;43.65;2;0
16505;Male;37.0;WY;109;415 739 14 21;None;0;137.0;128.0;23.29;217.0;116.0;18.45;182.1;86.0;8.19;10.0;5.0;2.7;52.63;2;0
16533;Male;30.0;ND;88;415 614 26 24;None;0;161.5;92.0;27.46;173.5;108.0;14.75;206.2;95.0;9.28;7.9;4.0;2.13;53.62;2;0
16556;Male;30.0;NC;125;408 607 33 12;None;0;212.3;89.0;36.09;215.4;127.0;18.31;186.8;73.0;8.41;11.3;2.0;3.05;65.86;2;0
16559;Female;38.0;WV;153;408 783 73 72;Voice mail;28;235.6;74.0;40.05;227.9;37.0;19.37;170.3;103.0;7.66;15.4;9.0;4.16;71.24;0;0
16571;Male;45.0;NY;46;415 461 54 13;None;0;122.2;67.0;20.77;167.2;62.0;14.21;194.8;98.0;8.77;9.7;6.0;2.62;46.37;1;0
16602;Female;30.0;VT;48;415 742 64 42;None;0;197.7;64.0;33.61;136.7;126.0;11.62;244.4;81.0;11.0;13.2;5.0;3.56;59.79;4;0
16670;Female;30.0;NM;132;408 604 90 74;None;0;169.9;107.0;28.88;209.4;121.0;17.8;206.1;79.0;9.27;11.5;2.0;3.11;59.06;1;0
16697;Male;30.0;MN;59;408 501 49 35;Voice mail;32;211.9;120.0;36.02;202.9;136.0;17.25;213.5;95.0;9.61;8.8;5.0;2.38;65.26;1;0
16730;Female;38.0;VT;72;415 734 15 23;Voice mail;21;138.1;113.0;23.48;260.1;83.0;22.11;135.4;118.0;6.09;8.2;2.0;2.21;53.89;2;0
16741;Male;42.0;AL;141;408 772 59 46;;0;242.8;90.0;41.28;234.1;80.0;19.9;211.5;104.0;9.52;6.0;3.0;1.62;72.32;5;0
16780;Male;;VA;87;415 897 72 92;;0;171.6;119.0;29.17;205.0;107.0;17.43;170.6;114.0;7.68;13.8;4.0;3.73;58.01;0;0
16785;Female;34.0;MT;74;415 921 34 80;None;0;162.7;102.0;27.66;292.0;105.0;24.82;183.3;80.0;8.25;8.7;6.0;2.35;63.08;0;0
16897;Female;35.0;OK;35;510 679 73 29;Voice mail;37;181.2;76.0;30.8;177.6;98.0;15.1;228.0;136.0;10.26;5.0;3.0;1.35;57.51;2;0
16932;Female;;AZ;63;415 341 36 94;None;0;58.9;125.0;10.01;169.6;59.0;14.42;211.4;88.0;9.51;9.4;3.0;2.54;36.48;1;0
16966;Female;;KS;132;415 850 99 51;None;0;190.1;105.0;32.32;182.2;116.0;15.49;279.8;105.0;12.59;13.0;2.0;3.51;63.91;1;0
17084;Male;29.0;NC;103;510 203 96 18;;0;166.6;84.0;28.32;192.4;91.0;16.35;167.9;115.0;7.56;7.7;6.0;2.08;54.31;1;0
17134;Male;34.0;NJ;137;415 191 25 47;None;0;243.4;114.0;41.38;121.2;110.0;10.3;162.6;104.0;7.32;12.2;5.0;3.29;62.29;0;0
17165;Male;;IN;65;415 393 29 96;None;0;129.1;137.0;21.95;228.5;83.0;19.42;208.8;111.0;9.4;12.7;6.0;3.43;54.2;4;1
17174;Male;31.0;NE;31;415 802 86 16;None;0;97,5;129.0;16.58;260.4;78.0;22.13;88.7;100.0;3.99;7.0;5.0;1.89;44.59;1;0
17223;Female;29.0;CT;115;415 322 82 45;None;0;245.0;97.0;41.65;250.7;75.0;21.31;270.2;124.0;12.16;13.7;8.0;3.7;78.82;1;1
17243;Female;;NJ;95;415 801 59 81;Voice mail;22;40.9;126.0;6.95;133.4;90.0;11.34;264.2;91.0;11.89;11.9;7.0;3.21;33.39;0;0
17257;Male;29.0;ID;82;408 527 65 98;None;0;101.0;93.0;17.17;155.6;104.0;13.23;304.4;93.0;13.7;13.3;2.0;3.59;47.69;0;0
17299;Male;;OK;46;415 105 88 26;None;0;164.2;116.0;27.91;196.2;153.0;16.68;236.1;119.0;10.62;8.1;1.0;2.19;57.4;1;0
17347;Female;;VA;114;415 653 12 45;International, Voice mail;31;174.5;104.0;29.67;224.2;92.0;19.06;116.3;91.0;5.23;12.3;10.0;3.32;57.28;2;0
17357;Female;37.0;OK;86;415 396 88 93;Voice mail;33;253.1;112.0;43.03;210.1;94.0;17.86;95.0;98.0;4.27;11.9;4.0;3.21;68.37;3;0
17368;Female;;TX;98;415 485 13 70;None;0;217.2;121.0;36.92;303.4;73.0;25.79;197.1;71.0;8.87;12.4;2.0;3.35;74.93;0;1
17412;Male;;VA;107;510 381 84 73;Voice mail;27;283.4;104.0;48.18;224.1;152.0;19.05;241.3;63.0;10.86;14.4;7.0;3.89;81.98;2;0
17450;Female;32.0;NY;161;415 384 67 87;None;0;499.35;100.5;84.88;476.7;145.5;40.52;240.9;192.0;10.84;8.1;13.5;2.19;1.3843 hundred;4;1
17479;Female;41.0;IL;78;415 976 44 52;International;0;236.8;141.0;40.26;265.3;101.0;22.55;152.4;77.0;6.86;9.5;2.0;2.57;72.24;1;1
17486;Female;21.0;DE;138;510 776 35 73;International;0;46.5;104.0;7.91;186.0;114.0;15.81;167.5;95.0;7.54;9.6;4.0;2.59;33.85;4;1
17506;Male;23.0;NY;204;415 341 66 95;None;0;174.3;85.0;29.63;254.1;95.0;21.6;176.4;96.0;7.94;5.9;3.0;1.59;60.76;6;0
17595;Male;40.0;DC;80;408 441 34 73;None;0;51.5;90.0;8.76;164.0;98.0;13.94;169.4;80.0;7.62;9.5;4.0;2.57;32.89;3;0
17671;Male;34.0;ID;24;408 432 53 30;Voice mail;29;236.3;105.0;40.17;190.8;114.0;16.22;129.0;105.0;5.81;7.2;2.0;1.94;64.14;3;0
17678;Female;;VA;67;408 481 42 64;None;0;176.2;120.0;29.95;236.0;138.0;20.06;152.5;104.0;6.86;10.6;4.0;2.86;59.73;1;0
17685;Male;42.0;MD;76;415 836 73 95;International;0;273.3;66.0;46.46;263.6;121.0;22.41;165.2;84.0;7.43;12.0;7.0;3.24;79.54;1;1
17699;Female;34.0;OK;194;408 102 29 84;None;0;162.3;88.0;27.59;213.7;118.0;18.16;192.1;81.0;8.64;10.9;2.0;2.94;57.33;0;0
17725;Male;36.0;TX;123;408 791 83 85;None;0;260.9;85.0;44.35;168.5;103.0;14.32;178.3;91.0;8.02;13.3;5.0;3.59;70.28;3;0
17740;Male;39.0;MI;105;415 243 50 57;Voice mail;29;179.4;113.0;30.5;275.4;100.0;23.41;246.1;105.0;11.07;10.0;5.0;2.7;67.68;0;0
17765;Male;32.0;WY;107;510 249 52 98;Voice mail;31;160.3;45.0;27.25;221.5;70.0;18.83;261.6;109.0;11.77;5.6;1.0;1.51;59.36;1;0
17768;Female;36.0;FL;120;415 417 15 64;Voice mail;31;153.5;83.0;26.1;219.1;96.0;18.62;237.4;76.0;10.68;11.4;4.0;3.08;58.48;0;0
17945;Male;36.0;TX;84;408 105 51 70;None;0;138.6;102.0;23.56;199.0;93.0;16.92;204.1;137.0;9.18;7.8;4.0;2.11;51.77;0;0
17955;Female;20.0;OR;82;415 725 41 25;Voice mail;19;146.5;73.0;24.91;246.4;65.0;20.94;199.0;114.0;8.96;4.1;4.0;1.11;55.92;1;0
18026;Male;28.0;ME;105;408 446 19 24;Voice mail;33;209.6;68.0;35.63;146.9;140.0;12.49;121.0;131.0;5.44;10.6;3.0;2.86;56.42;2;0
18071;Female;41.0;AK;86;408 352 15 46;None;0;150.8;85.0;25.64;295.9;88.0;25.15;247.2;104.0;11.12;12.5;1.0;3.38;65.29;1;0
18142;Male;33.0;NC;85;510 891 15 15;None;0;183.4;111.0;31.18;168.8;98.0;14.35;199.7;97.0;8.99;9.9;4.0;2.67;57.19;4;0
18217;Male;;MO;79;408 975 98 50;None;0;261.7;97.0;44.49;210.6;48.0;17.9;256.7;83.0;11.55;6.0;3.0;1.62;75.56;3;1
18241;Female;42.0;ID;103;415 647 32 91;None;0;70.9;134.0;12.05;134.5;112.0;11.43;168.8;164.0;7.6;12.0;6.0;3.24;34.32;2;0
18324;Female;22.0;AL;106;408 113 18 29;Voice mail;29;83.6;131.0;14.21;203.9;131.0;17.33;229.5;73.0;10.33;8.1;3.0;2.19;44.06;1;0
18369;Male;41.0;AZ;157;415 874 99 10;None;0;220.7;105.0;37.52;119.3;127.0;10.14;165.1;113.0;7.43;11.5;7.0;3.11;58.2;4;0
18376;Male;47.0;AK;115;415 814 40 67;None;0;210.6;120.0;35.8;153.1;84.0;13.01;262.2;79.0;11.8;11.0;5.0;2.97;63.58;0;0
18418;Male;34.0;ND;68;408 217 96 60;None;0;219.6;97.0;37.33;141.1;144.0;11.99;205.7;101.0;9.26;10.8;4.0;2.92;61.5;2;0
18439;Male;36.0;SC;64;510 599 88 53;Voice mail;40;210.0;116.0;35.7;232.7;89.0;19.78;168.8;94.0;7.6;5.9;4.0;1.59;64.67;8;0
18453;Female;35.0;KS;68;510 650 16 54;None;0;159.5;123.0;27.12;240.8;93.0;20.47;210.3;76.0;9.46;11.4;3.0;3.08;60.13;1;0
18496;Female;29.0;HI;101;415 151 48 30;;0;253.2;89.0;43.04;237.9;114.0;20.22;154.3;85.0;6.94;9.7;7.0;2.62;72.82;4;0
18552;Female;39.0;WV;43;415 127 80 56;None;0;168,4;125.0;28.63;243.8;89.0;20.72;214.7;102.0;9.66;11.1;2.0;3.0;62.01;1;0
18568;Female;30.0;ID;224;510 309 26 52;None;0;111.4;133.0;18.94;175.0;66.0;14.88;217.2;106.0;9.77;5.5;6.0;1.49;45.08;3;0
18640;Male;;TX;57;415 281 15 40;None;0;161.0;113.0;27.37;208.0;134.0;17.68;208.1;81.0;9.36;8.4;4.0;2.27;56.68;3;0
18641;Male;;NY;142;415 154 95 67;None;0;145.4;93.0;24.72;209.1;98.0;17.77;214.0;96.0;9.63;10.9;1.0;2.94;55.06;1;0
18642;Male;23.0;SD;86;415 566 77 27;None;0;223.9;75.0;38.06;155.7;109.0;13.23;150.2;143.0;6.76;7.3;9.0;1.97;60.02;1;0
18664;Male;41.0;KY;64;415 976 50 15;International;0;146.7;83.0;24.94;148.3;91.0;12.61;238.6;69.0;10.74;12.5;3.0;3.38;51.67;3;0
18690;Female;38.0;MA;127;510 895 28 16;Voice mail;19;129.7;115.0;22.05;160.8;101.0;13.67;265.0;63.0;11.93;12.2;3.0;3.29;50.94;2;0
18702;Female;36.0;AK;76;415 809 78 31;None;0;143.7;55.0;24.43;173.1;108.0;14.71;239.1;95.0;10.76;5.8;6.0;1.57;51.47;1;0
18718;Female;38.0;AZ;122;510 857 77 12;Voice mail;22;204.5;92.0;34.77;139.6;121.0;11.87;205.0;103.0;9.23;8.6;5.0;2.32;58.19;2;0
18734;Female;;MA;79;415 353 21 45;None;0;156.9;109.0;26.67;122.2;87.0;10.39;189.1;103.0;8.51;11.3;5.0;3.05;48.62;3;0
18745;Female;;OR;95;415 598 91 97;None;0;269.0;120.0;45.73;233.7;120.0;19.86;179.3;61.0;8.07;7.3;4.0;1.97;75.63;2;1
18749;Male;;MT;114;510 989 42 93;None;0;189.8;101.0;32.27;147.7;80.0;12.55;172.7;121.0;7.77;10.6;5.0;2.86;55.45;1;0
18783;Female;31.0;ID;144;415 139 40 41;Voice mail;33;251.6;87.0;42.77;197.6;118.0;16.8;209.2;97.0;9.41;12.2;3.0;3.29;72.27;2;0
18861;Male;44.0;CO;90;408 844 58 76;None;0;109.9;102.0;18.68;220.8;114.0;18.77;104.0;133.0;4.68;10.9;6.0;2.94;45.07;0;0
18896;Female;;KY;79;415 407 83 28;;0;236.8;135.0;40.26;186.4;87.0;15.84;126.9;112.0;5.71;10.4;5.0;2.81;64.62;2;0
18897;Male;;KY;71;415 904 18 64;None;0;104.0;92.0;17.68;197.0;125.0;16.75;110.1;123.0;4.95;14.6;8.0;3.94;43.32;0;0
18904;Female;30.0;IN;60;408 928 12 31;None;0;220.6;57.0;37.5;211.1;115.0;17.94;249.0;129.0;11.21;6.8;3.0;1.84;68.49;1;0
18939;Female;;NE;73;415 622 53 56;None;0;198,3;94.0;33.71;279.3;101.0;23.74;146.2;87.0;6.58;14.8;8.0;4.0;68.03;3;0
18994;Female;33.0;NV;78;408 728 85 76;None;0;75.0;116.0;12.75;248.7;87.0;21.14;176.0;83.0;7.92;9.5;6.0;2.57;44.38;3;0
18998;Female;39.0;NJ;93;415 724 97 42;None;0;146.3;85.0;24.87;216.6;95.0;18.41;233.0;82.0;10.49;11.5;3.0;3.11;56.88;0;0
19046;Female;28.0;MS;189;415 605 21 19;None;0;227.8;124.0;38.73;169.5;112.0;14.41;201.1;91.0;9.05;5.6;4.0;1.51;63.7;3;0
19048;Male;;CA;37;415 528 57 83;None;0;191.1;69.0;32.49;129.2;113.0;10.98;207.5;117.0;9.34;12.9;1.0;3.48;56.29;0;0
19055;Male;33.0;MD;93;510 344 76 66;International;0;131.4;78.0;22.34;219.7;106.0;18.67;155.7;103.0;7.01;11.1;2.0;3.0;51.02;1;1
19065;Male;35.0;MA;71;510 511 78 25;None;0;290.4;108.0;49.37;253.9;92.0;21.58;263.3;126.0;11.85;10.1;5.0;2.73;85.53;3;1
19071;Male;40.0;IN;141;415 756 22 66;Voice mail;39;116.9;127.0;19.87;276.5;88.0;23.5;289.9;125.0;13.05;12.3;2.0;3.32;59.74;0;0
19091;Male;33.0;KY;60;408 189 38 87;None;0;135.4;134.0;23.02;205.9;85.0;17.5;204.0;103.0;9.18;7.9;4.0;2.13;51.83;1;0
19106;Female;38.0;AL;182;415 496 44 52;Voice mail;24;128.1;104.0;21.78;143.4;127.0;12.19;191.0;98.0;8.59;11.6;3.0;3.13;45.69;1;0
19228;Female;37.0;UT;139;415 752 61 32;None;0;165.0;132.0;28.05;249.7;86.0;21.22;170.3;128.0;7.66;12.6;8.0;3.4;60.33;1;0
19229;Female;37.0;FL;133;510 138 70 66;None;0;201.7;85.0;34.29;169.4;116.0;14.4;286.3;80.0;12.88;6.0;4.0;1.62;63.19;0;0
19232;Female;40.0;CT;67;415 490 97 34;None;0;115.5;70.0;19.64;252.2;143.0;21.44;208.9;91.0;9.4;7.5;6.0;2.03;52.51;0;0
19266;Male;;TX;52;415 332 97 52;None;0;155.0;110.0;26.35;133.4;104.0;11.34;176.1;84.0;7.92;7.0;4.0;1.89;47.5;4;1
19299;Male;;HI;106;415 878 55 40;None;0;147.9;97.0;25.14;209.3;99.0;17.79;162.1;80.0;7.29;8.8;5.0;2.38;52.6;2;0
19325;Male;33.0;HI;24;415 736 21 12;None;0;241.9;104.0;41.12;145.2;112.0;12.34;214.5;105.0;9.65;6.6;5.0;1.78;64.89;1;0
19341;Male;;ID;47;415 666 25 73;Voice mail;28;172.9;109.0;29.39;137.6;94.0;11.7;203.8;109.0;9.17;8.3;6.0;2.24;52.5;1;0
19346;Male;42.0;IL;179;408 324 37 54;None;0;234.5;134.0;39.87;164.2;94.0;13.96;191.4;72.0;8.61;6.1;4.0;1.65;64.09;1;0
19352;Female;35.0;VT;159;415 966 93 59;None;0;275.8;103.0;46.89;189.5;108.0;16.11;223.9;93.0;10.08;7.4;5.0;2.0;75.08;2;1
19405;Male;;OR;140;415 301 54 24;None;0;120.3;108.0;20.45;240.4;84.0;20.43;216.4;74.0;9.74;7.7;3.0;2.08;52.7;4;1
19416;Male;;MD;29;510 205 72 82;None;0;195.6;71.0;33.25;126.4;74.0;10.74;148.6;87.0;6.69;14.2;4.0;3.83;54.51;1;0
19453;Male;41.0;SC;111;415 643 23 48;None;0;110.4;103.0;18.77;137.3;102.0;11.67;189.6;105.0;8.53;7.7;6.0;2.08;41.05;2;0
19459;Female;41.0;WI;63;510 310 46 88;Voice mail;13;214.2;61.0;36.41;181.2;88.0;15.4;174.0;68.0;7.83;10.3;2.0;2.78;62.42;0;0
19501;Male;;IL;48;408 912 66 11;None;0;198.2;73.0;33.69;202.8;115.0;17.24;146.4;73.0;6.59;5.1;5.0;1.38;58.9;1;0
19509;Female;35.0;NY;112;415 832 76 66;;0;174.3;123.0;29.63;140.2;124.0;11.92;215.4;89.0;9.69;9.0;6.0;2.43;53.67;4;1
19531;Female;;MI;116;408 827 90 18;None;0;133.3;94.0;22.66;247.8;126.0;21.06;219.0;78.0;9.86;11.3;5.0;3.05;56.63;5;1
19544;Male;33.0;AK;108;415 896 90 84;None;0;103.0;129.0;17.51;242.3;103.0;20.6;170.2;89.0;7.66;7.9;3.0;2.13;47.9;1;0
19592;Female;47.0;DC;63;408 596 46 67;None;0;83.0;64.0;14.11;177.0;106.0;15.05;245.7;89.0;11.06;13.0;3.0;3.51;43.73;0;0
19600;Male;20.0;KS;128;415 730 73 19;None;0;103.3;122.0;17.56;245.9;123.0;20.9;161.1;95.0;7.25;6.4;7.0;1.73;47.44;0;0
19631;Male;35.0;KS;128;415 155 16 57;Voice mail;25;265.1;110.0;45.07;197.4;99.0;16.78;244.7;91.0;11.01;10.0;3.0;2.7;75.56;1;0
19646;Female;;OR;149;415 974 86 20;None;0;242.5;83.0;41.23;245.4;97.0;20.86;219.6;80.0;9.88;10.0;3.0;2.7;74.67;3;1
19670;Male;26.0;DC;180;415 275 85 28;Voice mail;33;231.8;78.0;39.41;232.9;79.0;19.8;206.9;121.0;9.31;7.6;4.0;2.05;70.57;1;0
19686;Female;;VA;146;415 621 62 45;International;0;111.1;126.0;18.89;313.4;95.0;26.64;215.7;82.0;9.71;10.5;6.0;2.84;58.08;1;0
19696;Male;33.0;SD;30;415 941 21 69;None;0;247.4;107.0;42.06;175.9;76.0;14.95;287.4;90.0;12.93;11.3;2.0;3.05;72.99;0;0
19699;Male;;KY;21;415 255 70 33;None;0;92.6;95.0;15.74;161.9;70.0;13.76;285.0;78.0;12.83;11.3;3.0;3.05;45.38;5;1
19706;Female;42.0;GA;98;408 299 76 64;None;0;126.3;102.0;21.47;166.8;85.0;14.18;187.8;135.0;8.45;9.4;2.0;2.54;46.64;3;0
19741;Female;36.0;MN;122;415 340 97 82;None;0;107.9;88.0;18.34;235.8;109.0;20.04;228.6;119.0;10.29;9.5;3.0;2.57;51.24;2;0
19775;Male;;MA;118;408 856 92 68;International;0;160.0;123.0;27.2;175.4;96.0;14.91;184.8;99.0;8.32;9.9;3.0;2.67;53.1;2;0
19809;Male;;WI;85;415 430 67 53;None;0;102.0;95.0;17.34;270.2;139.0;22.97;148.2;105.0;6.67;10.7;3.0;2.89;49.87;1;0
19838;Male;40.0;MD;136;415 855 18 30;None;0;252,4;74.0;42.91;167.9;81.0;14.27;248.3;110.0;11.17;10.7;3.0;2.89;71.24;2;0
19902;Male;;ID;114;415 645 90 94;None;0;202.1;100.0;34.36;195.7;102.0;16.63;291.8;120.0;13.13;13.3;5.0;3.59;67.71;2;0
19955;Female;;UT;81;415 699 92 31;None;0;129.9;121.0;22.08;230.1;105.0;19.56;140.5;123.0;6.32;13.3;3.0;3.59;51.55;0;0
19966;Female;46.0;IA;73;415 365 74 20;None;0;137.1;102.0;23.31;210.8;114.0;17.92;191.4;120.0;8.61;11.1;4.0;3.0;52.84;1;0
19984;Female;28.0;NE;131;408 864 19 57;Voice mail;36;214.2;115.0;36.41;161.7;117.0;13.74;264.7;102.0;11.91;9.5;4.0;2.57;64.63;3;0
20009;Male;;WY;89;415 976 29 88;None;0;115.4;99.0;19.62;209.9;115.0;17.84;280.9;112.0;12.64;15.9;6.0;4.29;54.39;3;0
20025;Female;;AL;141;510 986 65 60;Voice mail;28;308.0;123.0;52.36;247.8;128.0;21.06;152.9;103.0;6.88;7.4;3.0;2.0;82.3;1;0
20051;Female;38.0;WY;111;415 414 13 16;None;0;146.2;55.0;24.85;261.5;83.0;22.23;163.2;116.0;7.34;8.7;3.0;2.35;56.77;3;0
20068;Male;40.0;NJ;129;415 590 54 57;None;0;168.4;117.0;28.63;217.1;129.0;18.45;81.6;100.0;3.67;11.8;7.0;3.19;53.94;1;0
20072;Female;27.0;ND;70;415 370 47 72;Voice mail;31;125.9;101.0;21.4;196.4;102.0;16.69;252.7;75.0;11.37;10.3;4.0;2.78;52.24;1;0
20088;Female;41.0;WY;104;408 377 13 62;None;0;183.6;133.0;31.21;120.7;98.0;10.26;215.1;112.0;9.68;12.7;2.0;3.43;54.58;1;0
20107;Male;27.0;CO;98;408 179 16 35;None;0;236.2;122.0;40.15;189.4;110.0;16.1;153.6;104.0;6.91;13.3;4.0;3.59;66.75;0;0
20129;Female;38.0;AR;57;510 496 36 36;None;0;192.8;68.0;32.78;158.0;86.0;13.43;235.5;105.0;10.6;12.7;6.0;3.43;60.24;1;0
20168;Male;;PA;136;408 432 39 93;None;0;102.1;75.0;17.36;219.5;97.0;18.66;73.7;92.0;3.32;9.8;5.0;2.65;41.99;0;0
20176;Female;38.0;MN;62;510 925 45 93;Voice mail;33;186.4;84.0;31.69;201.0;136.0;17.09;286.7;103.0;12.9;11.1;3.0;3.0;64.68;2;1
20182;Male;;AL;131;510 216 15 39;None;0;153.4;86.0;26.08;198.5;81.0;16.87;164.4;83.0;7.4;10.4;3.0;2.81;53.16;0;0
20190;Male;33.0;AL;98;408 658 37 46;None;0;161.0;117.0;27.37;190.9;113.0;16.23;227.7;113.0;10.25;12.1;4.0;3.27;57.12;4;0
20247;Female;37.0;MT;121;408 663 58 54;None;0;213.2;79.0;36.24;120.7;116.0;10.26;244.4;102.0;11.0;7.5;4.0;2.03;59.53;1;0
20266;Female;35.0;TX;28;415 656 75 70;None;0;159.7;79.0;27.15;216.7;131.0;18.42;206.7;116.0;9.3;9.3;3.0;2.51;57.38;2;0
20285;Male;29.0;SC;99;415 307 12 75;Voice mail;33;179.1;93.0;30.45;238.3;102.0;20.26;165.7;96.0;7.46;10.6;1.0;2.86;61.03;2;0
20318;Female;41.0;GA;133;510 663 15 77;None;0;227.4;90.0;38.66;73.2;135.0;6.22;114.3;99.0;5.14;4.7;7.0;1.27;51.29;0;0
20349;Female;32.0;NV;77;415 793 95 15;None;0;142.3;112.0;24.19;306.3;111.0;26.04;196.5;82.0;8.84;9.9;1.0;2.67;61.74;1;0
20363;Male;33.0;SC;1;415 373 93 53;Voice mail;26;146.6;68.0;24.92;172.8;67.0;14.69;173.8;113.0;7.82;10.0;2.0;2.7;50.13;1;0
20439;Female;21.0;MO;168;415 963 20 54;Voice mail;42;97.4;57.0;16.56;203.6;98.0;17.31;173.9;124.0;7.83;11.4;2.0;3.08;44.78;2;0
20476;Female;25.0;NV;107;510 373 12 80;International;0;234.1;91.0;39.8;163.1;105.0;13.86;282.5;100.0;12.71;10.0;3.0;2.7;69.07;1;0
20522;Female;;SC;140;510 826 94 81;Voice mail;28;157.1;77.0;26.71;172.4;97.0;14.65;184.5;94.0;8.3;11.1;9.0;3.0;52.66;1;0
20540;Male;19.0;WV;152;510 330 46 45;International, Voice mail;41;146.8;128.0;24.96;285.6;96.0;24.28;213.6;80.0;9.61;4.3;2.0;1.16;60.01;1;1
20589;Male;;WI;117;408 846 52 26;Voice mail;14;80.2;81.0;13.63;219.0;103.0;18.62;122.6;102.0;5.52;8.6;2.0;2.32;40.09;1;0
20659;Female;35.0;NY;209;415 690 30 38;None;0;153.7;105.0;26.13;188.6;87.0;16.03;200.8;95.0;9.04;10.7;2.0;2.89;54.09;0;0
20675;Female;24.0;MA;73;408 473 75 42;None;0;94.1;136.0;16.0;280.3;122.0;23.83;205.0;77.0;9.23;9.8;4.0;2.65;51.71;0;0
20772;Female;;OR;53;415 368 36 68;None;0;184.8;98.0;31.42;216.4;125.0;18.39;141.1;116.0;6.35;18.4;3.0;4.97;61.13;2;0
20777;Male;;PA;92;408 432 25 38;Voice mail;28;151.1;90.0;25.69;194.8;79.0;16.56;239.2;114.0;10.76;10.0;3.0;2.7;55.71;1;0
20781;Male;;MN;125;415 316 93 18;None;0;240.7;82.0;40.92;269.4;85.0;22.9;187.1;74.0;8.42;10.1;3.0;2.73;74.97;0;1
20802;Female;49.0;NM;55;510 766 74 13;None;0;286.7;100.0;48.74;134.4;121.0;11.42;192.9;122.0;8.68;6.9;5.0;1.86;70.7;2;0
20805;Male;;MN;113;408 812 27 31;International;0;125.2;93.0;21.28;206.4;119.0;17.54;129.3;139.0;5.82;8.3;8.0;2.24;46.88;0;0
20823;Male;36.0;WA;136;408 676 20 36;None;0;152.6;97.0;25.94;208.9;85.0;17.76;119.1;99.0;5.36;5.0;10.0;1.35;50.41;1;0
20839;Female;34.0;DE;96;415 185 40 18;Voice mail;26;175.8;96.0;29.89;206.6;84.0;17.56;178.0;105.0;8.01;11.1;2.0;3.0;58.46;2;0
20853;Male;39.0;ID;128;408 687 44 12;None;0;125.2;99.0;21.28;205.4;107.0;17.46;254.4;111.0;11.45;18.9;2.0;5.1;55.29;0;0
20966;Male;;CO;141;415 817 46 80;None;0;126.9;98.0;21.57;180.0;62.0;15.3;140.8;128.0;6.34;8.0;2.0;2.16;45.37;1;0
21004;Male;40.0;IN;46;415 627 98 45;Voice mail;34;191.4;102.0;32.54;361.8;96.0;30.75;147.5;132.0;6.64;7.2;2.0;1.94;71.87;1;0
21036;Female;;OR;125;408 549 34 99;Voice mail;32;96.5;109.0;16.41;145.8;109.0;12.39;174.4;82.0;7.85;9.4;2.0;2.54;39.19;1;0
21065;Male;;WI;166;510 998 48 29;None;0;173.9;103.0;29.56;276.4;83.0;23.49;190.8;113.0;8.59;15.3;5.0;4.13;65.77;0;0
